Id,SalePrice
1612,166528.0766661928
1613,165618.90714275435
1614,124040.8386109407
1615,89602.90044124675
1616,76754.76894211113
1617,91026.88755310616
1618,124860.36412481342
1619,140613.8527670065
1620,179884.9010910074
1621,134797.13175603183
1622,139425.92847030293
1623,280259.30616127583
1624,218020.88329501494
1625,117020.61306186323
1626,168664.19730425486
1627,192981.68148083455
1628,298482.227322515
1629,172144.95549620438
1630,341020.5856669536
1631,222174.08044150384
1632,243245.23802941962
1633,170851.28689336186
1634,183497.12935995235
1635,176037.83622366074
1636,152325.36661661515
1637,204958.31948971908
1638,182773.93198342333
1639,182218.0142109298
1640,256099.70707197406
1641,177589.43595255443
1642,240349.68223281865
1643,220703.7882042605
1644,238296.72192134347
1645,197526.41207652577
1646,158481.16907055237
1647,154513.8188613702
1648,128396.06399005449
1649,139614.53856681343
1650,114376.5679356131
1651,127259.30190342366
1652,97486.22720259649
1653,99651.94632449363
1654,142635.51298107003
1655,139079.9871136064
1656,135809.7300504926
1657,144004.45968498243
1658,140225.99075126162
1659,123138.63076104908
1660,152576.218951936
1661,437696.5683203674
1662,403925.5064456687
1663,362861.71225733944
1664,508239.6506971353
1665,293031.3335794191
1666,337489.1404869767
1667,359334.0092043561
1668,325499.8157199012
1669,298477.70018349116
1670,335800.76343325316
1671,274192.3138834595
1672,414758.44291632716
1673,302804.2482850155
1674,247565.05893161966
1675,206269.79511314826
1676,199700.70300546975
1677,228964.26781311052
1678,486547.5155551275
1679,384645.88776634034
1680,317754.8963720568
1681,238608.23112445735
1682,320122.20009295637
1683,189568.92546500135
1684,176867.25438662144
1685,173865.84489701028
1686,171207.264500207
1687,173271.02360537517
1688,191723.37867394977
1689,197372.87547070967
1690,199155.66497808901
1691,184940.27770371732
1692,259835.4168195516
1693,168552.3749435856
1694,180771.40158707276
1695,161997.73558845432
1696,272541.238808493
1697,168651.1997767125
1698,348313.3683024049
1699,295742.7219475052
1700,254922.05912766312
1701,274498.4147247251
1702,251053.27698359982
1703,252362.99071211083
1704,289697.57571338763
1705,243701.80355102883
1706,428251.5109500078
1707,208575.3291939316
1708,202682.22085267684
1709,269961.7513411587
1710,225854.87266593194
1711,272106.0187127291
1712,259980.6915717666
1713,272229.24965681654
1714,222784.42650050664
1715,206830.0070535723
1716,189677.49497943377
1717,177224.98018437455
1718,141336.64192854305
1719,212383.8421285814
1720,241842.30122946782
1721,163645.67889174292
1722,126469.92791386327
1723,154030.67134412547
1724,202858.50999639952
1725,236522.50831516393
1726,186670.65920273247
1727,156946.41363098664
1728,166602.71958755865
1729,161325.1561678575
1730,158054.8727407494
1731,121901.6580248432
1732,129014.14704917456
1733,112407.21659788239
1734,115765.25393135667
1735,120982.1715579692
1736,108781.040828104
1737,340076.94008180685
1738,249376.74999541932
1739,270228.97633475886
1740,221032.74779547198
1741,197592.31897225822
1742,170518.58541400504
1743,179749.6402785984
1744,322451.9439781969
1745,219975.47978534753
1746,194620.15558164733
1747,211669.89427541647
1748,225450.95595389503
1749,139478.92690082733
1750,125972.8608820929
1751,257508.09855838912
1752,117457.3879631556
1753,148169.88775243147
1754,190791.30841100315
1755,166557.66068785702
1756,129604.80784310571
1757,122422.75988120161
1758,138688.83519322437
1759,163717.53135677867
1760,164408.35225400655
1761,148281.91849439326
1762,185491.5949537883
1763,180847.26602645946
1764,113207.8420149143
1765,170305.77395151748
1766,187890.64595461581
1767,231873.8404685185
1768,141027.39921911334
1769,175446.20018687096
1770,152494.0955010036
1771,124017.65427160256
1772,135513.29319332688
1773,118825.09918894898
1774,144080.8311985789
1775,138911.04995579226
1776,118333.21763874816
1777,104168.81430326011
1778,138125.75549159205
1779,113718.02798620166
1780,180010.355025155
1781,127074.46327273066
1782,89382.54553511977
1783,141051.6204546947
1784,101087.89808315894
1785,120972.38180177115
1786,132190.9597100861
1787,160160.56817624182
1788,60836.30728567252
1789,97470.91430507998
1790,79092.5960959317
1791,197087.87046538084
1792,158409.17799189212
1793,134490.03404400952
1794,151455.1061936794
1795,134518.8013609339
1796,115191.91878681294
1797,111329.83958196112
1798,121430.35249762874
1799,115516.79971234144
1800,123932.61044992562
1801,131126.40929071873
1802,129509.62097063
1803,144561.64015160443
1804,143981.5338653365
1805,135881.05898070693
1806,123317.82966057386
1807,135723.64806701915
1808,118821.17059129491
1809,117116.19164944795
1810,134229.89826586944
1811,83531.91535044512
1812,97391.31896080251
1813,124051.58228682178
1814,90402.6355414507
1815,54439.357482081155
1816,95915.73197662228
1817,108287.72272184624
1818,149288.5979681597
1819,129131.99049761107
1820,64052.6027090812
1821,106518.82566569888
1822,156828.740790289
1823,49696.109151314326
1824,125537.43556653392
1825,140040.9341899926
1826,104397.71597264221
1827,103751.74156685531
1828,132477.79096813672
1829,123592.64258841934
1830,143652.86108719793
1831,144511.2635423246
1832,98860.6996136475
1833,129238.00447542085
1834,120743.31691232117
1835,121061.97724523934
1836,122706.87623262762
1837,90728.11102091175
1838,127543.31412850143
1839,91368.6099852285
1840,140342.53601951618
1841,140649.99827448896
1842,88915.70247015425
1843,133423.40754114272
1844,128259.25264844022
1845,137471.0958148496
1846,154200.44387327434
1847,163123.06945271385
1848,61725.14316767885
1849,113048.25080705635
1850,116539.96456892749
1851,158362.41984436108
1852,124618.13133204343
1853,128659.85240813482
1854,171087.3162416189
1855,149791.65391012956
1856,227431.38565221752
1857,152300.8950571978
1858,136580.1983394994
1859,113884.50277945255
1860,143062.01473816566
1861,113200.07091962345
1862,330663.5629098933
1863,305872.134674701
1864,305984.3441060551
1865,333267.0167728753
1866,318668.2616236704
1867,224632.60098695345
1868,291321.8229115947
1869,204662.06383283559
1870,224393.42593428434
1871,248523.3871929992
1872,174349.58935295313
1873,245316.85505947671
1874,153486.36895076884
1875,210927.81567323502
1876,197649.1964339772
1877,212891.23434494153
1878,196578.50103700263
1879,127097.26861237492
1880,131513.9161026898
1881,246132.83865987018
1882,251427.2962764252
1883,188068.7669908659
1884,204668.42466551933
1885,247046.216774713
1886,286273.0429626677
1887,212331.96727614856
1888,269309.5122976624
1889,170173.2513679194
1890,123453.47186495629
1891,127445.40839953233
1892,97407.09795579738
1893,133197.96120362743
1894,123534.10860593052
1895,137258.45148757775
1896,123144.3165718857
1897,111856.55487544728
1898,120227.11878965153
1899,152277.3421572732
1900,144757.1850892091
1901,181443.7313913841
1902,154840.43419429797
1903,217571.15584559002
1904,137052.14912890503
1905,199876.5197448903
1906,162210.36980442746
1907,211476.34254702475
1908,107993.51308518094
1909,133870.2284759632
1910,118463.63704520713
1911,225320.05535330743
1912,339804.83289287327
1913,134750.72844161346
1914,68657.28245617078
1915,301702.31924680667
1916,63269.97921595376
1917,255270.40045562727
1918,142008.11506697504
1919,177041.27249254
1920,153868.29400767104
1921,372215.28179201664
1922,305098.4487635584
1923,221203.39389540575
1924,253252.0428533519
1925,197915.94067835392
1926,367860.0418407822
1927,136070.21869161757
1928,152591.30669028978
1929,126766.71841756054
1930,123838.6929740604
1931,139896.52363279904
1932,136219.56283186394
1933,186212.35273048788
1934,181686.1614723169
1935,169430.86221309338
1936,195982.55611398956
1937,182300.34582586665
1938,170258.6121287847
1939,247765.62248878
1940,188485.01999123415
1941,164478.25488760875
1942,186350.72820791916
1943,216862.55710234426
1944,352445.0261640988
1945,367706.1239327194
1946,161408.88238958555
1947,305748.10574797826
1948,169619.85551928866
1949,242015.6426392046
1950,189063.60893072787
1951,239688.7929649775
1952,212016.01320098998
1953,170494.45674354583
1954,187827.0169761853
1955,129090.04335225662
1956,341062.7890229201
1957,153053.27811206135
1958,304089.6223163697
1959,152148.6404551681
1960,111478.03683670737
1961,117862.52055271121
1962,97675.26568836826
1963,106487.17358488751
1964,103677.20660415618
1965,139821.37076612038
1966,136797.48999861395
1967,291872.6883361566
1968,431649.20892628434
1969,377294.62010644365
1970,409977.01167288295
1971,485662.44234487246
1972,372524.0875988716
1973,274206.40298162034
1974,328041.3842409204
1975,556093.1917505756
1976,278364.1733063768
1977,363300.72143416194
1978,344369.89495513996
1979,321501.352485377
1980,213575.12417346373
1981,334992.2826047469
1982,228653.33639073884
1983,211616.40546336386
1984,166625.38726093172
1985,225105.34616464688
1986,208434.92647499184
1987,186461.27704521813
1988,175188.1669663044
1989,194925.5821032551
1990,211664.16165615185
1991,239765.00055616695
1992,216585.26304795482
1993,168558.83927127393
1994,240344.57343306745
1995,183967.2789625239
1996,261570.44710886228
1997,291403.315895547
1998,310876.5632908569
1999,259560.54416418157
2000,315170.4975375777
2001,274362.77495113877
2002,239651.59166404261
2003,254692.91997972238
2004,297369.4664905841
2005,227015.4177665711
2006,221135.31879083367
2007,253063.90380863866
2008,220424.69118765107
2009,195346.74709977818
2010,196866.47777313998
2011,139455.23387804974
2012,174113.85038836228
2013,175318.32530287973
2014,184468.4669344502
2015,200608.0773444855
2016,189358.93165720557
2017,194141.9435939048
2018,112581.17731549044
2019,132892.0710224572
2020,101932.68213552586
2021,96540.07239346557
2022,193027.26456475686
2023,141952.54371511957
2024,270123.47009074304
2025,364479.0519988482
2026,176211.18464721803
2027,156420.3745534475
2028,149372.33558290158
2029,162338.3973705636
2030,267945.4790531089
2031,235447.12765244232
2032,243650.25527140344
2033,250841.81528670376
2034,167711.1212104101
2035,223949.28961728665
2036,196427.88119820814
2037,200882.3963266493
2038,311613.94356085756
2039,234022.26263199563
2040,290541.8249826684
2041,292669.035989856
2042,206799.0750852617
2043,179427.06590373875
2044,160271.00455629762
2045,208554.48303069847
2046,144661.4643065205
2047,140326.56403012344
2048,141034.28331590453
2049,144920.78580042976
2050,170907.3478762298
2051,99946.1013744748
2052,116797.17501829911
2053,150120.17831907523
2054,93230.44678938603
2055,153715.12745678774
2056,140185.17135779597
2057,111196.13744915294
2058,226143.3537570282
2059,128667.38558098659
2060,172643.38970287237
2061,170855.60761528564
2062,126752.88541744396
2063,115295.95079455023
2064,136739.9479741676
2065,120394.08858260729
2066,153845.3281584261
2067,125622.46559478804
2068,144787.74554874594
2069,87780.87534066974
2070,111428.81852080849
2071,94430.72915958492
2072,132837.02246604953
2073,129362.08570797283
2074,185538.0428968638
2075,147427.8253420729
2076,115257.014965905
2077,163357.7311833385
2078,126364.9823850585
2079,133935.52699750147
2080,119024.50898001119
2081,122224.69429690157
2082,121257.24234720887
2083,145797.97386031837
2084,109570.60518376365
2085,114621.89603263646
2086,110833.51103552795
2087,121409.4227846391
2088,95575.49463775176
2089,77426.07784547754
2090,129021.32320682082
2091,109186.7326444565
2092,128655.13738550057
2093,114270.47248225744
2094,110216.02683501178
2095,143900.71373129764
2096,82255.66023177646
2097,91155.75778512038
2098,141355.28735633034
2099,57698.60138988325
2100,93831.12184041385
2101,111459.41048120939
2102,118755.72612479549
2103,101966.98891236093
2104,138176.14990009152
2105,119588.11081107438
2106,80299.31545255893
2107,189216.7284896454
2108,114837.6103919139
2109,110306.12019576573
2110,129217.12755867478
2111,138751.86639125596
2112,136984.39518337094
2113,125146.14454417066
2114,118218.69270540863
2115,171393.59883315695
2116,113948.03036295189
2117,154393.25920376132
2118,124374.86722698354
2119,122311.8942305266
2120,118586.62533708144
2121,88071.71398150895
2122,123120.07087681386
2123,86357.49309114365
2124,166037.54416137788
2125,122673.11964396972
2126,150153.13305695567
2127,150603.47780547547
2128,119661.23534929892
2129,89988.83804713815
2130,133036.54960622877
2131,130917.7551094909
2132,108462.94258762186
2133,117631.79668305608
2134,113663.27228032862
2135,80624.14587736498
2136,71329.81896573103
2137,107441.19214887967
2138,133587.33948567524
2139,149600.2316616829
2140,143345.14405966544
2141,144549.6801003836
2142,128700.7633062042
2143,139598.21451203703
2144,116440.60316851064
2145,137218.39817966454
2146,164066.83812338737
2147,138350.52239157504
2148,139302.18351762096
2149,147875.0917866213
2150,225701.26080514686
2151,116161.40111989462
2152,165551.91608588648
2153,159487.5498405288
2154,102599.11421018274
2155,138705.5273280947
2156,264635.9710806021
2157,235135.36027085283
2158,237519.9533189532
2159,212489.08169205923
2160,183291.3407203187
2161,235862.39480101422
2162,398220.59316903277
2163,338037.91395224986
2164,253793.84613760302
2165,188920.72872088873
2166,159038.41188530528
2167,225412.30107176094
2168,198811.4848559049
2169,197068.38172446704
2170,211946.69203774811
2171,153077.99567800103
2172,131778.37859087394
2173,165454.4703632556
2174,225457.7492918283
2175,285035.21554415877
2176,305000.1727165993
2177,238430.27769294486
2178,214615.48409632154
2179,138863.03424555153
2180,219428.80173035883
2181,194083.84304163652
2182,223327.64796307634
2183,190309.6518565535
2184,116523.15124696938
2185,121264.94365923411
2186,152818.28589882771
2187,150454.73876134257
2188,153735.806720632
2189,287975.7383096768
2190,78613.27475307227
2191,80108.40510129902
2192,88205.09529105625
2193,109213.35755646523
2194,104047.69168342404
2195,105597.6048691629
2196,95152.21747400383
2197,118017.92170521308
2198,146354.7452389382
2199,194547.58766443972
2200,149179.6277347171
2201,140989.28560181393
2202,213865.9958875393
2203,133865.84519751184
2204,186387.9609260742
2205,115346.21329931325
2206,134393.49978811806
2207,211258.40298011972
2208,268787.71964664187
2209,245046.93074202977
2210,114201.8319725266
2211,107086.29275094096
2212,110219.08312984167
2213,99721.35350206644
2214,128577.83247009125
2215,93415.49361527452
2216,140660.37879805223
2217,61320.03934621662
2218,77377.86011513817
2219,72480.14364220736
2220,83933.16960983089
2221,302400.2152836053
2222,271294.26657229284
2223,284758.50760703115
2224,210048.7894759833
2225,126918.37998094602
2226,183189.05994122408
2227,193730.41950585987
2228,263728.01669074525
2229,261939.36808939412
2230,148417.49081703273
2231,209742.0658091224
2232,176848.91076169285
2233,183989.56911511056
2234,240150.3877900609
2235,214162.97730130417
2236,268176.8816370029
2237,317714.09788557753
2238,197065.52471163459
2239,113516.93987600903
2240,154389.45413198994
2241,144649.8639285349
2242,125979.27614534566
2243,123301.48037924334
2244,105602.37022429759
2245,101046.42563891366
2246,140619.35178614233
2247,107258.5970761821
2248,126144.16792826573
2249,120549.83637462395
2250,127197.83407156625
2251,129318.17762626676
2252,186555.07142080207
2253,150353.54607236726
2254,169317.3787918787
2255,186725.46544848452
2256,173772.06333747786
2257,211464.93438838882
2258,158771.18417609594
2259,168144.20436760076
2260,154713.43898106972
2261,191192.49795771923
2262,221033.28114818476
2263,374145.5841635842
2264,504140.3888216108
2265,188372.4190977414
2266,299845.7291258683
2267,376837.58423787705
2268,397832.59869015636
2269,148740.59325355757
2270,200939.38980359328
2271,213009.58953231346
2272,194038.2212457852
2273,164571.79287814195
2274,182194.1229279692
2275,169233.0731178373
2276,194777.32664347242
2277,184772.17326019518
2278,154868.44596502042
2279,123898.60431211205
2280,122725.58761024442
2281,166017.5208405763
2282,194774.11695435556
2283,109245.89048971926
2284,110366.65388756938
2285,143964.30262060373
2286,122561.8988349511
2287,365930.49857400946
2288,277614.66675510624
2289,384901.22729534
2290,450092.4528062636
2291,327535.4280639324
2292,432463.417493365
2293,470754.6307902819
2294,388196.2521231457
2295,484647.91235263704
2296,295745.72043124674
2297,340356.2246377829
2298,336030.699754185
2299,353606.35882683523
2300,344004.4561341218
2301,305927.66426849534
2302,251972.89839777118
2303,243303.1769827817
2304,247389.15712027182
2305,203101.39212396686
2306,198047.2976509136
2307,206841.11710833161
2308,222139.55677763495
2309,277585.0474084007
2310,218887.0208594042
2311,206582.50842158735
2312,171210.26014460303
2313,171387.22256256908
2314,175220.86955748167
2315,179720.22934875858
2316,198471.73501720716
2317,189098.52990963252
2318,178538.11979695392
2319,182259.51386956076
2320,182698.3607122793
2321,240738.89394600963
2322,182875.38513492062
2323,201406.3452976265
2324,174442.00684034976
2325,218169.6489950757
2326,174826.68994458998
2327,203212.13098509333
2328,227598.6296832481
2329,190050.72105224684
2330,180087.53370372023
2331,337500.4062326084
2332,399534.83138319035
2333,323083.5796630679
2334,253781.14593723096
2335,268080.3477986321
2336,316671.6987849561
2337,205221.5662138709
2338,270805.5780932964
2339,221772.34810849783
2340,401982.3124266425
2341,231585.9811664434
2342,240397.51746015387
2343,233100.96365821664
2344,216492.15005904925
2345,232290.39696958545
2346,216835.11813859278
2347,202512.29965712936
2348,246799.39306133246
2349,177837.93290027604
2350,304654.2137310908
2351,257920.16655847145
2352,254914.80820782203
2353,262100.77607026426
2354,143734.13912876468
2355,149958.32699348064
2356,147200.65358991842
2357,187423.38287253707
2358,199567.2097232731
2359,129474.63190180468
2360,113369.31145352055
2361,146223.94261960458
2362,281823.71934566746
2363,128358.03559459042
2364,158333.89615726768
2365,225999.45013065764
2366,191070.648714629
2367,218757.502695068
2368,213718.39634441532
2369,223733.34520609383
2370,160496.47148119492
2371,160900.24350718572
2372,192856.02106656783
2373,283802.10272902047
2374,317652.86861574126
2375,259547.7835635332
2376,303415.32922467275
2377,360671.9058446288
2378,140468.7715966552
2379,196236.38677195992
2380,149267.25428254783
2381,166578.36020459575
2382,198321.7904081798
2383,203759.66849915194
2384,252766.06470071
2385,158006.67958125364
2386,132343.8240706603
2387,136734.43964487847
2388,97522.32019646611
2389,126045.4238880804
2390,135086.10713324524
2391,142050.2784993276
2392,116848.32045516699
2393,164648.69561623037
2394,143606.6708480737
2395,217470.19941246932
2396,140075.51429528024
2397,235196.14219798433
2398,125681.93766289498
2399,67618.7419109846
2400,63001.49375753906
2401,119930.05423562328
2402,133518.69298096639
2403,145640.41004089013
2404,145543.81801253764
2405,157542.4589269463
2406,146751.99452298187
2407,121943.657630973
2408,144657.97744148696
2409,118622.15136404765
2410,164648.26256790638
2411,112292.55542704115
2412,151233.67964536996
2413,125911.92385388269
2414,147781.44177185575
2415,136452.6339942549
2416,129605.03454513982
2417,131221.6811461747
2418,128239.69655199313
2419,119370.96679225289
2420,121571.63197221133
2421,157185.42789644067
2422,107871.91933650224
2423,112938.54775545861
2424,148864.3013629346
2425,213848.50528645466
2426,143070.51131767087
2427,123893.68737581708
2428,171226.44404301443
2429,111666.54521924141
2430,132298.059439661
2431,108857.44825232787
2432,147060.56584088923
2433,140177.31309174746
2434,131402.3406392334
2435,151143.42349911082
2436,103783.66120820782
2437,107755.09059273828
2438,119760.1531173634
2439,104427.19783574936
2440,121998.224672013
2441,86902.52719165613
2442,96992.90368452182
2443,114335.69414189845
2444,127185.7303635797
2445,84694.45147336376
2446,134271.33586784056
2447,173056.45696854836
2448,124604.37407926908
2449,110489.50328468332
2450,147715.53076596966
2451,128141.24849892434
2452,189337.8569760399
2453,92577.66183737983
2454,132828.27644492403
2455,126179.29695883587
2456,134905.80818531176
2457,137219.49804769488
2458,132817.65757811008
2459,114601.04222225622
2460,139994.678592285
2461,118814.92679481495
2462,136061.66427544595
2463,122689.43690135857
2464,175639.4984291004
2465,146624.57138527805
2466,107332.74348307247
2467,125778.54836261772
2468,78628.49407253235
2469,80504.57540986914
2470,179623.70043216206
2471,194110.00986050832
2472,161839.07942790393
2473,106169.96373066634
2474,86942.52831011091
2475,216526.12863749434
2476,113200.65902889305
2477,128686.2554156832
2478,161248.0899462536
2479,102954.85980189199
2480,149957.79147745876
2481,121801.33758528279
2482,126347.09007000433
2483,109668.20297034312
2484,123374.8659159831
2485,123805.8957357096
2486,146208.4871238786
2487,169434.687886546
2488,155875.88824143104
2489,154223.77489574355
2490,138208.84169917586
2491,94947.30677912058
2492,190203.79722489035
2493,151664.32142491333
2494,154940.11133122887
2495,92117.06873863286
2496,239813.9671892166
2497,157719.7694696302
2498,108588.44855964233
2499,86630.32389746112
2500,123895.30851688993
2501,134035.67287019
2502,142463.11258310225
2503,91213.27248666069
2504,212105.01478125382
2505,220461.79311054703
2506,251222.48080007144
2507,284898.7810075538
2508,251755.26728092087
2509,214718.1438212738
2510,216157.62679577613
2511,175717.20139573424
2512,211004.75022820075
2513,220484.7768140333
2514,255523.07819912935
2515,148129.49128302108
2516,175480.2459475152
2517,152151.83985756448
2518,159325.8218444322
2519,234656.61116073548
2520,214376.44326938674
2521,188755.18374293577
2522,226051.4540558887
2523,115090.35539095357
2524,136495.57406350612
2525,148532.0162786544
2526,135848.16670697532
2527,112749.47488904643
2528,124094.88023255853
2529,134564.4568284381
2530,115202.60795917713
2531,255841.78182877635
2532,229264.771828919
2533,194803.52716004848
2534,237785.77444159417
2535,301703.2460759747
2536,243639.93332541228
2537,249145.49951003626
2538,181575.14934421197
2539,190129.77060847884
2540,180868.95607954587
2541,180231.966505468
2542,161415.25734544807
2543,123167.14106369231
2544,121743.70216899524
2545,136414.97170593435
2546,135504.67116476432
2547,138232.3441754919
2548,160286.2653270357
2549,156016.37277659072
2550,924317.2413379623
2551,139608.60746554905
2552,126914.65394122244
2553,72330.28065928453
2554,94902.9336163056
2555,110159.50984905682
2556,102134.70582049343
2557,104005.5420676236
2558,150254.87639132523
2559,137095.8484230355
2560,155514.9521112204
2561,139759.33098858513
2562,136072.79804998203
2563,149898.32334395382
2564,204456.618389522
2565,138464.37963986432
2566,158754.63479890217
2567,135123.5558733235
2568,208602.92554535525
2569,224617.99936929782
2570,114939.8289231208
2571,195579.91157905094
2572,155498.51918085467
2573,229034.74146728608
2574,305684.60022265854
2575,125956.5664621083
2576,110116.96270543078
2577,128879.51370931361
2578,83343.99708334616
2579,65063.20506027503
2580,100466.06119413764
2581,118574.23770026509
2582,111769.26404806273
2583,302111.81823731266
2584,173599.71926073098
2585,187893.97675948855
2586,226374.4271567434
2587,195424.9118341739
2588,138950.1056007961
2589,145350.78779114623
2590,201653.70631760912
2591,211676.844245999
2592,210400.34017036104
2593,255886.50009077825
2594,181172.21569057845
2595,195330.26900574882
2596,296801.71981658845
2597,177097.967449792
2598,294720.0815159699
2599,315894.55638631474
2600,167413.288169561
2601,138171.20180630803
2602,81006.3754253791
2603,92905.65824425979
2604,87630.79529915092
2605,78360.97797606289
2606,142553.8462739642
2607,212192.10565853358
2608,214595.88630267777
2609,162218.80990931517
2610,109085.40382256854
2611,116344.7158187336
2612,157545.70570990542
2613,130662.06083493725
2614,122255.81039471782
2615,153043.9935592343
2616,145725.4877015183
2617,175218.12678632655
2618,225455.42599900562
2619,202376.69616661625
2620,184782.49207151798
2621,176628.46105582285
2622,179298.31242173043
2623,240234.99104803125
2624,278661.75788006856
2625,283582.28277914994
2626,171934.32728284306
2627,161151.1016561576
2628,477093.9704603132
2629,530915.0102890264
2630,372074.8851537079
2631,465144.40274988837
2632,407167.115605173
2633,312229.51037870604
2634,410172.7865435676
2635,156624.4959656542
2636,168796.80766169273
2637,172684.35072667047
2638,280616.02442607895
2639,182142.77302928787
2640,151069.14319105013
2641,102044.20627340309
2642,196588.80297471152
2643,104772.08570815017
2644,121696.3183855933
2645,109541.30812893671
2646,95326.26554181158
2647,105495.50130243362
2648,144286.54480848365
2649,154641.87029229195
2650,139129.8885884088
2651,133666.8021494203
2652,398818.7185473403
2653,254067.6379751282
2654,249353.99781310005
2655,383259.9818375479
2656,326092.0782535324
2657,342382.13235993905
2658,303142.0629544893
2659,312959.12906631635
2660,348925.78244625684
2661,356770.8070842068
2662,365332.4909643559
2663,287300.856027122
2664,263498.6974616019
2665,323979.6307586473
2666,281023.0394612305
2667,171587.84668704405
2668,178856.0716473859
2669,184451.051034298
2670,282375.16984728276
2671,186114.51148993007
2672,193123.28299852353
2673,198990.59642184884
2674,195914.74702464018
2675,173772.9836139761
2676,193460.12431690417
2677,198969.33474831513
2678,256065.7429571976
2679,272658.3576299184
2680,280196.83762944874
2681,386306.1400937307
2682,328392.1033481036
2683,509985.0627490854
2684,320110.7393797574
2685,328162.29331748147
2686,259779.84135178136
2687,312741.09675732604
2688,217479.59974740347
2689,209775.1204892432
2690,407198.8217980964
2691,188390.6274380225
2692,145184.35650053067
2693,201076.81237668562
2694,139749.0424982831
2695,191703.91033384664
2696,181347.79487884953
2697,183542.12603779405
2698,182484.3775740126
2699,173477.4413658932
2700,155128.34491398532
2701,145374.54885209817
2702,105158.62368633758
2703,125253.86009586048
2704,145284.9463053398
2705,109360.12158912285
2706,106846.07041763999
2707,119294.87755799167
2708,128908.85395114667
2709,103485.45897592822
2710,123295.59745847867
2711,333988.21646757156
2712,383363.126687919
2713,176260.65118588193
2714,149658.57433585174
2715,167945.77162951627
2716,145175.51719053998
2717,193273.23471359414
2718,223608.4904203343
2719,150433.8277843045
2720,168634.50306608915
2721,128642.22372906793
2722,149581.57981519582
2723,144217.048762567
2724,125046.71768028499
2725,126688.08722101523
2726,155645.92526549767
2727,193015.56094141226
2728,173689.1901680164
2729,144038.75632146696
2730,146092.0457897991
2731,120792.15749070633
2732,133260.83749380082
2733,164968.0702476921
2734,152034.43795738212
2735,131766.278846886
